wavenumber_cm1,reflectance_input,reflectance_hampel_cleaned,reflectance_smoothed,baseline,detrended_residual,amplitude_envelope,normalized_fringe,is_hampel_outlier
2084.673,18.68903982,18.68903982,18.695564642879784,17.79037216627691,0.905192476602874,0.8342122452003811,0.6786940492786079,0
2085.155,18.6943283,18.6943283,18.695823604586224,17.79133457990393,0.9044890246822952,0.8383589919781921,0.6747651055799614,0
2085.637,18.69665236,18.69665236,18.70078000407625,17.79229645983694,0.90848354423931,0.8423998316346,0.6744907594765952,0
2086.119,18.68841368,18.68841368,18.703966344723522,17.793257806289773,0.9107085384337488,0.8463293822595911,0.6729851426680924,0
2086.601,18.70309315,18.70309315,18.70638254838812,17.79421861947627,0.9121639289118519,0.8501530930013408,0.6710049802650239,0
2087.083,18.73061978,18.73061978,18.70917222962055,17.795178899610256,0.9139933300102925,0.8538556711189713,0.6694159324413596,0
2087.565,18.68987939,18.68987939,18.711046195302146,17.79613864690557,0.9149075483965774,0.8574503329063684,0.6672500045128273,0
2088.047,18.73027181,18.73027181,18.716284972020024,17.79709786157604,0.9191871104439819,0.8609246592237734,0.6676709264443089,0
2088.53,18.72263263,18.72263263,18.71821444169639,17.798058532249556,0.9201559094468337,0.8642829735867734,0.6657541926172238,0
2089.011,18.71379948,18.71379948,18.72175177567481,17.79901469389779,0.9227370817770222,0.8675115664633647,0.6651294258372287,0
2089.494,18.72824219,18.72824219,18.725146907472787,17.799974298183386,0.925172609289401,0.8706092859703195,0.6645045160120908,0
2089.976,18.75242229,18.75242229,18.726533121300836,17.800931383389784,0.9256017379110517,0.8735676543714376,0.6625372347760548,0
2090.458,18.71348153,18.71348153,18.727363064998123,17.80188793704095,0.9254751279571742,0.87639635886742,0.6602807471761712,0
2090.94,18.71234651,18.71234651,18.72960994524657,17.802843959350717,0.9267659858958517,0.8790923681182745,0.6591601212420767,0
2091.422,18.73407959,18.73407959,18.72953671739106,17.803799450532914,0.9257372668581461,0.8816496657010584,0.6564856084128576,0
2091.904,18.7350517,18.7350517,18.72846800162447,17.80475441080138,0.9237135908230911,0.884070343813338,0.6532164073669678,0
2092.386,18.73385585,18.73385585,18.729552188378314,17.805708840369945,0.9238433480083685,0.8863435170725038,0.6516126774956931,0
2092.868,18.71140469,18.71140469,18.727002673628395,17.80666273945244,0.9203399341759528,0.8884885915979869,0.6475233472321195,0
2093.351,18.74762077,18.74762077,18.72673444656726,17.807618085655225,0.9191163609120352,0.890475409500191,0.6451903442126979,0
2093.833,18.7241348,18.7241348,18.726871481572168,17.808570923307602,0.9183005582645656,0.8921951513512735,0.6433519733921242,0
